"Jahr","PLZ","Generalabonnement","Generalabonnement.Flag","Halbtaxabonnement","Halbtaxabonnement.Flag","Bevölkerung","anteil_ga_besitzer","anteil_hta_besitzer"
2015,8193,225,NA,1794,NA,5027,4.47583051521782,35.6872886413368
2015,8194,37,NA,359,NA,1014,3.64891518737673,35.4043392504931
2015,8195,22,NA,184,NA,572,3.84615384615385,32.1678321678322
2015,8214,39,NA,258,NA,806,4.83870967741935,32.0099255583127
2015,8219,11.5735294117647,1,126,NA,595,1.9451309935739,21.1764705882353
2015,8226,51,NA,487,NA,1707,2.98769771528998,28.5295840656122
2015,8232,26,NA,252,NA,865,3.00578034682081,29.1329479768786
2015,8236,11.5735294117647,1,166,NA,477,2.4263164385251,34.8008385744235
2015,8247,120,NA,534,NA,1438,8.34492350486787,37.134909596662
2015,8263,11.5735294117647,1,71,NA,316,3.66250930752048,22.4683544303797
2015,8268,32,NA,230,NA,794,4.03022670025189,28.9672544080605
2015,8272,121,NA,782,NA,2797,4.32606363961387,27.958526993207
2015,8308,252,NA,1578,NA,4500,5.6,35.0666666666667
2015,8310,32,NA,357,NA,1474,2.17096336499322,24.2198100407056
2015,8330,620,NA,4010,NA,10867,5.70534646176498,36.9007085672219
2015,8344,154,NA,1284,NA,3711,4.14982484505524,34.5998383185125
2015,8352,165,NA,1340,NA,3566,4.62703309029725,37.5771172181716
2015,8355,273,NA,1553,NA,5132,5.31956352299299,30.2611067809821
2015,8363,37,NA,224,NA,1003,3.6889332003988,22.333000997009
2015,8400,4731,NA,15964,NA,39213,12.0648764440364,40.7109887027261
2015,8413,152,NA,1658,NA,4543,3.34580673563724,36.4957076821484
2015,8414,21,NA,333,NA,966,2.17391304347826,34.472049689441
2015,8418,23,NA,254,NA,726,3.16804407713499,34.9862258953168
2015,8422,121,NA,1126,NA,3757,3.2206547777482,29.9707213202023
2015,8428,11.5735294117647,1,162,NA,432,2.67905773420479,37.5
2015,8457,25,NA,183,NA,504,4.96031746031746,36.3095238095238
2015,8459,11.5735294117647,1,108,NA,339,3.41402047544682,31.858407079646
2015,8463,42,NA,272,NA,860,4.88372093023256,31.6279069767442
2015,8472,311,NA,3066,NA,7211,4.31285535986687,42.5183747053113
2015,8479,11.5735294117647,1,245,NA,655,1.76695105523125,37.4045801526718
2015,8488,144,NA,1169,NA,4133,3.48415194773772,28.2845390757319
2015,8489,28,NA,309,NA,800,3.5,38.625
2015,8495,11.5735294117647,1,59,NA,186,6.22232764073371,31.7204301075269
2015,8496,24,NA,207,NA,912,2.63157894736842,22.6973684210526
2015,8524,34,NA,353,NA,1086,3.13075506445672,32.5046040515654
2015,8526,11.5735294117647,1,176,NA,538,2.15121364530942,32.7137546468401
2015,8535,42,NA,254,NA,577,7.2790294627383,44.0207972270364
2015,8544,11.5735294117647,1,137,NA,335,3.45478489903424,40.8955223880597
2015,8546,115,NA,580,NA,1859,6.18612157073696,31.1995696611081
2015,8548,30,NA,269,NA,885,3.38983050847458,30.3954802259887
2015,8572,137,NA,706,NA,2766,4.9530007230658,25.5242227042661
2015,8581,11.5735294117647,1,88,NA,357,3.24188498928983,24.6498599439776
2015,8588,47,NA,281,NA,1253,3.75099760574621,22.4261771747805
2015,8590,702,NA,3034,NA,10754,6.52780360795983,28.2127580435187
2015,8595,69,NA,554,NA,2149,3.21079571893904,25.7794322940903
2015,8596,66,NA,439,NA,1830,3.60655737704918,23.9890710382514
2015,8606,509,NA,3326,NA,7979,6.37924551948866,41.6844216067176
2015,8608,314,NA,1541,NA,3631,8.64775543927293,42.4400991462407
2015,8620,920,NA,4920,NA,16083,5.72032580986134,30.5913075918672
2015,8624,124,NA,922,NA,2266,5.47219770520741,40.6884377758164
2015,8634,391,NA,2624,NA,7973,4.90405117270789,32.9110748777123
2015,8637,51,NA,427,NA,1986,2.56797583081571,21.5005035246727
2015,8645,1196,NA,6418,NA,17523,6.82531529989157,36.6261484905553
2015,8733,239,NA,1244,NA,4436,5.38773669972949,28.0432822362489
2015,8737,76,NA,475,NA,1626,4.6740467404674,29.2127921279213
2015,8753,188,NA,996,NA,3816,4.92662473794549,26.1006289308176
2015,8762,190,NA,865,NA,3149,6.03366147983487,27.4690377897745
2015,8807,169,NA,1006,NA,2888,5.85180055401662,34.8337950138504
2015,8815,11.5735294117647,1,114,NA,341,3.39399689494566,33.4310850439883
2015,8825,43,NA,224,NA,898,4.78841870824053,24.9443207126949
2015,8845,11.5735294117647,1,67,NA,414,2.79553850525718,16.1835748792271
2015,8846,30,NA,189,NA,941,3.18809776833156,20.0850159404888
2015,8856,117,NA,631,NA,3092,3.78395860284605,20.4075032341527
2015,8872,199,NA,633,NA,2024,9.83201581027668,31.2747035573123
2015,8873,90,NA,441,NA,1400,6.42857142857143,31.5
2015,8874,36,NA,80,NA,443,8.12641083521445,18.058690744921
2015,8880,285,NA,1146,NA,4313,6.6079295154185,26.5708323672618
2015,8882,34,NA,192,NA,722,4.70914127423823,26.5927977839335
2015,8884,11.5735294117647,1,72,NA,331,3.49653456548783,21.7522658610272
2015,8887,225,NA,1403,NA,6301,3.57086176797334,22.2663069354071
2015,8898,11.5735294117647,1,42,NA,110,10.5213903743316,38.1818181818182
2015,8906,350,NA,2214,NA,5326,6.57153586180999,41.5696582801352
2015,8910,653,NA,3403,NA,10432,6.25958588957055,32.620782208589
2015,8913,113,NA,961,NA,2569,4.39859867652783,37.4075515764889
2015,8933,11.5735294117647,1,218,NA,641,1.80554280994769,34.009360374415
2015,8951,56,NA,474,NA,2738,2.04528853177502,17.3119065010957
2015,8952,683,NA,4315,NA,18432,3.70551215277778,23.4103732638889
2015,8965,265,NA,1408,NA,4603,5.75711492504888,30.5887464696937
2015,9015,182,NA,929,NA,4238,4.29447852760736,21.9207173194903
2015,9030,184,NA,1456,NA,5462,3.36872940314903,26.6569022336141
2015,9036,20,NA,136,NA,513,3.89863547758285,26.5107212475634
2015,9043,102,NA,705,NA,1715,5.94752186588921,41.1078717201166
2015,9044,35,NA,224,NA,843,4.15183867141163,26.5717674970344
2015,9050,275,NA,2632,NA,10401,2.64397654071724,25.305259109701
2015,9053,198,NA,1424,NA,3981,4.97362471740769,35.769907058528
2015,9056,153,NA,948,NA,3015,5.07462686567164,31.4427860696517
2015,9100,729,NA,4546,NA,15437,4.72242015935739,29.448727084278
2015,9217,11.025641025641,1,121,NA,467,2.36095096908801,25.9100642398287
2015,9223,11.025641025641,1,109,NA,536,2.05702257941064,20.3358208955224
2015,9225,11.025641025641,1,103,NA,610,1.80748213535099,16.8852459016393
2015,9242,215,NA,1468,NA,4923,4.36725573837091,29.8192159252488
2015,9247,64,NA,416,NA,1485,4.30976430976431,28.013468013468
2015,9300,354,NA,2382,NA,9424,3.75636672325976,25.2758913412564
2015,9308,11.025641025641,1,93,NA,445,2.47767214059349,20.8988764044944
2015,9413,38,NA,396,NA,1678,2.26460071513707,23.5995232419547
2015,9424,107,NA,733,NA,3472,3.08179723502304,21.1117511520737
2015,9425,67,NA,720,NA,2888,2.31994459833795,24.9307479224377
2015,9435,138,NA,883,NA,4501,3.06598533659187,19.6178626971784
2015,9450,269,NA,2254,NA,10312,2.60861132660978,21.8580294802172
2015,9463,72,NA,759,NA,5151,1.39778683750728,14.7350029120559
2015,9470,468,NA,3296,NA,13846,3.38003755597284,23.8047089412105
2015,9486,11.025641025641,1,34,NA,NA,NA,NA
2015,9502,23,NA,195,NA,760,3.02631578947368,25.6578947368421
2015,9536,71,NA,493,NA,1932,3.67494824016563,25.5175983436853
2015,9546,11.025641025641,1,139,NA,477,2.31145514164382,29.1404612159329
2015,9552,230,NA,966,NA,3698,6.21957815035154,26.1222282314765
2015,9608,29,NA,270,NA,1175,2.46808510638298,22.9787234042553
2015,9613,11.025641025641,1,77,NA,388,2.8416600581549,19.8453608247423
2015,9621,64,NA,253,NA,995,6.4321608040201,25.427135678392
2015,9630,497,NA,1907,NA,6563,7.57275636142008,29.0568337650465
2016,1003,845,NA,3347,NA,10479,8.06374654070045,31.9400706174253
2016,1009,899,NA,6129,NA,17822,5.04432723600045,34.3900796768039
2016,1015,95,NA,4006,NA,NA,NA,NA
2016,1020,601,NA,3117,NA,20523,2.92842177069629,15.1878380353749
2016,1022,262,NA,1280,NA,7585,3.45418589321028,16.8754119973632
2016,1033,87,NA,827,NA,4565,1.90580503833516,18.1161007667032
2016,1034,21,NA,135,NA,980,2.14285714285714,13.7755102040816
2016,1037,9.784140969163,1,178,NA,1120,0.873584015103839,15.8928571428571
2016,1040,106,NA,1268,NA,7531,1.40751560217767,16.8370734298234
2016,1043,9.784140969163,1,71,NA,387,2.52820180081731,18.3462532299742
2016,1044,9.784140969163,1,121,NA,697,1.40375049772783,17.3601147776184
2016,1055,33,NA,352,NA,2462,1.34037367993501,14.2973192526401
2016,1077,20,NA,176,NA,1151,1.73761946133797,15.2910512597741
2016,1078,9.784140969163,1,49,NA,335,2.92063909527254,14.6268656716418
2016,1080,9.784140969163,1,142,NA,776,1.26084290839729,18.2989690721649
2016,1088,9.784140969163,1,63,NA,439,2.22873370595968,14.3507972665148
2016,1094,53,NA,456,NA,1478,3.58592692828146,30.8525033829499
2016,1113,27,NA,127,NA,599,4.50751252086811,21.2020033388982
2016,1115,9.784140969163,1,99,NA,460,2.12698716720935,21.5217391304348
2016,1125,20,NA,133,NA,411,4.8661800486618,32.360097323601
2016,1127,9.784140969163,1,35,NA,175,5.59093769666457,20
2016,1132,36,NA,261,NA,787,4.57433290978399,33.1639135959339
2016,1143,42,NA,327,NA,1414,2.97029702970297,23.1258840169731
2016,1163,112,NA,631,NA,2916,3.84087791495199,21.639231824417
2016,1166,54,NA,296,NA,1460,3.6986301369863,20.2739726027397
2016,1168,33,NA,140,NA,594,5.55555555555556,23.5690235690236
2016,1169,59,NA,327,NA,1382,4.26917510853835,23.6613603473227
2016,1182,52,NA,250,NA,1101,4.72297910990009,22.7066303360581
2016,1185,127,NA,592,NA,2693,4.71593018937987,21.9829186780542
2016,1196,527,NA,3055,NA,13013,4.04979635748867,23.4765234765235
2016,1214,89,NA,816,NA,8521,1.04447834761178,9.57634080506983
2016,1227,362,NA,4191,NA,26832,1.34913536076327,15.6194096601073
2016,1234,56,NA,842,NA,5680,0.985915492957746,14.8239436619718
2016,1246,9.784140969163,1,296,NA,2145,0.456137108119487,13.7995337995338
2016,1262,47,NA,349,NA,1521,3.09007232084155,22.9454306377383
2016,1263,24,NA,252,NA,1201,1.99833472106578,20.9825145711907
2016,1264,74,NA,492,NA,2297,3.22159338267305,21.4192424902046
2016,1271,61,NA,292,NA,1015,6.00985221674877,28.7684729064039
2016,1275,38,NA,285,NA,1240,3.06451612903226,22.9838709677419
2016,1281,9.784140969163,1,84,NA,548,1.78542718415383,15.3284671532847
2016,1283,9.784140969163,1,189,NA,1782,0.549053926440123,10.6060606060606
2016,1298,9.784140969163,1,137,NA,766,1.27730299858525,17.8851174934726
2016,1302,30,NA,301,NA,1252,2.3961661341853,24.0415335463259
2016,1308,9.784140969163,1,65,NA,414,2.36331907467705,15.7004830917874
2016,1317,9.784140969163,1,35,NA,355,2.75609604765155,9.85915492957747
2016,1321,24,NA,126,NA,630,3.80952380952381,20
2016,1326,9.784140969163,1,56,NA,303,3.22908942876667,18.4818481848185
2016,1329,9.784140969163,1,67,NA,258,3.79230270122597,25.968992248062
2016,1341,9.784140969163,1,94,NA,779,1.25598728744069,12.0667522464698
2016,1345,24,NA,98,NA,545,4.40366972477064,17.9816513761468
2016,1348,23,NA,164,NA,1456,1.57967032967033,11.2637362637363
2016,1350,166,NA,1062,NA,6903,2.40475155729393,15.3846153846154
2016,1352,9.784140969163,1,47,NA,291,3.36224775572612,16.1512027491409
2016,1400,1579,NA,5370,NA,30489,5.17891698645413,17.6129095739447
2016,1417,9.784140969163,1,127,NA,944,1.03645561114015,13.4533898305085
2016,1418,9.784140969163,1,107,NA,988,0.990297668943623,10.82995951417
2016,1420,20,NA,78,NA,427,4.68384074941452,18.2669789227166
2016,1421,9.784140969163,1,82,NA,421,2.32402398317411,19.4774346793349
2016,1423,35,NA,150,NA,808,4.33168316831683,18.5643564356436
2016,1427,22,NA,125,NA,474,4.64135021097046,26.3713080168776
2016,1430,9.784140969163,1,54,NA,292,3.35073320861746,18.4931506849315
2016,1452,9.784140969163,1,32,NA,170,5.75537704068412,18.8235294117647
2016,1453,9.784140969163,1,124,NA,620,1.57808725309081,20
2016,1464,9.784140969163,1,58,NA,439,2.22873370595968,13.2118451025057
2016,1483,9.784140969163,1,89,NA,971,1.00763552720525,9.16580844490216
2016,1521,9.784140969163,1,49,NA,309,3.16638866315955,15.8576051779935
2016,1522,75,NA,339,NA,3450,2.17391304347826,9.82608695652174
2016,1535,9.784140969163,1,45,NA,309,3.16638866315955,14.5631067961165
2016,1543,9.784140969163,1,100,NA,889,1.10057828674499,11.2485939257593
2016,1545,9.784140969163,1,63,NA,446,2.19375358052982,14.1255605381166
2016,1551,9.784140969163,1,40,NA,267,3.66447227309476,14.9812734082397
2016,1552,9.784140969163,1,36,NA,262,3.73440495006221,13.7404580152672
2016,1563,9.784140969163,1,91,NA,1088,0.899277662606893,8.3639705882353
2016,1565,9.784140969163,1,73,NA,771,1.26901958095499,9.46822308690013
2016,1607,100,NA,424,NA,1744,5.73394495412844,24.3119266055046
2016,1619,9.784140969163,1,165,NA,871,1.12332272895098,18.9437428243398
2016,1625,26,NA,96,NA,989,2.62891809908999,9.70677451971689
2016,1633,49,NA,246,NA,1871,2.61892036344201,13.148049171566
2016,1635,89,NA,585,NA,4819,1.84685619423117,12.1394480182611
2016,1647,9.784140969163,1,61,NA,564,1.73477676758209,10.8156028368794
2016,1649,9.784140969163,1,69,NA,584,1.67536660430873,11.8150684931507
2016,1658,22,NA,121,NA,544,4.04411764705882,22.2426470588235
2016,1661,29,NA,168,NA,1152,2.51736111111111,14.5833333333333
2016,1667,9.784140969163,1,70,NA,644,1.51927654800668,10.8695652173913
2016,1670,57,NA,159,NA,1708,3.33723653395785,9.30913348946136
2016,1675,38,NA,116,NA,1031,3.68574199806014,11.2512124151309
2016,1683,9.784140969163,1,88,NA,413,2.36904139689177,21.3075060532688
2016,1684,24,NA,102,NA,743,3.23014804845222,13.7281292059219
2016,1685,20,NA,38,NA,346,5.78034682080925,10.9826589595376
2016,1689,9.784140969163,1,33,NA,385,2.54133531666571,8.57142857142857
2016,1694,53,NA,149,NA,1314,4.03348554033485,11.3394216133942
2016,1695,22,NA,146,NA,1279,1.72009382329945,11.4151681000782
2016,1697,9.784140969163,1,37,NA,421,2.32402398317411,8.78859857482185
2016,1712,160,NA,721,NA,3223,4.96431895749302,22.3704623022029
2016,1721,29,NA,188,NA,1909,1.51911995809324,9.84808800419068
2016,1722,65,NA,252,NA,696,9.33908045977011,36.2068965517241
2016,1724,109,NA,478,NA,3611,3.01855441705899,13.2373303793963
2016,1725,34,NA,237,NA,1412,2.40793201133144,16.7847025495751
2016,1731,38,NA,166,NA,1117,3.40196956132498,14.8612354521038
2016,1741,55,NA,235,NA,1473,3.73387644263408,15.9538357094365
2016,1746,30,NA,139,NA,1043,2.87631831255992,13.326941514861
2016,1754,80,NA,351,NA,1864,4.29184549356223,18.8304721030043
2016,1762,96,NA,579,NA,3178,3.02076777847703,18.2190056639396
2016,1763,159,NA,573,NA,3606,4.40931780366057,15.8901830282862
2016,1776,9.784140969163,1,58,NA,452,2.16463295777942,12.8318584070796
2016,1783,25,NA,99,NA,544,4.59558823529412,18.1985294117647
2016,1791,71,NA,234,NA,1489,4.76830087306917,15.7152451309604
2016,1795,9.784140969163,1,49,NA,294,3.32793910515748,16.6666666666667
2016,1797,24,NA,114,NA,495,4.84848484848485,23.030303030303
2016,1803,93,NA,522,NA,1828,5.08752735229759,28.5557986870897
2016,1805,57,NA,459,NA,1483,3.84356035064059,30.9507754551585
2016,1816,24,NA,238,NA,1097,2.18778486782133,21.6955332725615
2016,1846,9.784140969163,1,66,NA,400,2.44603524229075,16.5
2016,1853,50,NA,254,NA,1042,4.79846449136276,24.3761996161228
2016,1854,150,NA,1593,NA,4172,3.5953978906999,38.183125599233
2016,1862,9.784140969163,1,73,NA,387,2.52820180081731,18.8630490956072
2016,1868,161,NA,714,NA,5512,2.92089985486212,12.9535558780842
2016,1869,79,NA,288,NA,1820,4.34065934065934,15.8241758241758
2016,1885,32,NA,373,NA,1705,1.87683284457478,21.8768328445748
2016,1890,167,NA,885,NA,4517,3.697144122205,19.5926499889307
2016,1899,9.784140969163,1,80,NA,497,1.96864003403682,16.0965794768612
2016,1902,38,NA,221,NA,1283,2.9618082618862,17.2252533125487
2016,1904,62,NA,266,NA,1919,3.23084940072955,13.8613861386139
2016,1908,59,NA,321,NA,2558,2.30648944487881,12.5488663017983
2016,1911,23,NA,167,NA,1037,2.21793635486982,16.1041465766635
2016,1912,57,NA,360,NA,2413,2.36220472440945,14.9191877331123
2016,1923,24,NA,101,NA,429,5.59440559440559,23.5431235431235
2016,1926,335,NA,1331,NA,8622,3.8854094177685,15.4372535374623
2016,1928,23,NA,177,NA,621,3.7037037037037,28.5024154589372
2016,1932,9.784140969163,1,90,NA,846,1.15651784505473,10.6382978723404
2016,1937,88,NA,303,NA,2507,3.51017151974471,12.0861587554846
2016,1958,149,NA,905,NA,3893,3.82738248137683,23.2468533264834
2016,1961,9.784140969163,1,53,NA,231,4.23555886110952,22.9437229437229
2016,1971,153,NA,793,NA,3278,4.66748017083588,24.1915802318487
2016,1978,59,NA,338,NA,1466,4.02455661664393,23.0559345156889
2016,1983,25,NA,150,NA,801,3.1210986267166,18.7265917602996
2016,1986,9.784140969163,1,11.0162601626016,2,52,18.8156557099288,21.1851156973108
2016,1997,76,NA,643,NA,2842,2.67417311752287,22.624912033779
2016,2013,202,NA,1135,NA,5607,3.60263955769574,20.2425539504191
2016,2022,88,NA,684,NA,3829,2.2982501958736,17.8636719770175
2016,2023,26,NA,201,NA,1069,2.43217960710945,18.8026192703461
2016,2024,64,NA,422,NA,2440,2.62295081967213,17.2950819672131
2016,2027,9.48039215686275,1,71,NA,499,1.89987818774805,14.2284569138277
2016,2028,9.48039215686275,1,63,NA,289,3.28041251102517,21.7993079584775
2016,2057,24,NA,94,NA,546,4.3956043956044,17.2161172161172
2016,2058,9.48039215686275,1,42,NA,257,3.68886854352636,16.3424124513619
2016,2068,138,NA,678,NA,2639,5.22925350511557,25.6915498294809
2016,2072,214,NA,850,NA,3269,6.54634444784338,26.001835423677
2016,2073,9.48039215686275,1,60,NA,274,3.45999713754115,21.8978102189781
2016,2074,173,NA,801,NA,4253,4.06771690571361,18.8337644015989
2016,2075,33,NA,168,NA,726,4.54545454545455,23.1404958677686
2016,2087,44,NA,223,NA,1570,2.80254777070064,14.203821656051
2016,2116,0,NA,11.0162601626016,2,85,0,12.960306073649
2016,2126,9.48039215686275,1,53,NA,698,1.35822237204337,7.59312320916905
2016,2127,9.48039215686275,1,42,NA,350,2.70868347338936,12
2016,2318,9.48039215686275,1,28,NA,273,3.47267111972994,10.2564102564103
2016,2322,9.48039215686275,1,43,NA,297,3.19205123126692,14.4781144781145
2016,2325,9.48039215686275,1,27,NA,205,4.62458153993305,13.1707317073171
2016,2333,9.48039215686275,1,84,NA,629,1.50721655911967,13.3545310015898
2016,2338,9.48039215686275,1,46,NA,357,2.65557203273466,12.8851540616247
2016,2405,9.48039215686275,1,57,NA,494,1.91910772406128,11.5384615384615
2016,2502,2648,NA,6362,NA,17638,15.013040027214,36.0698491892505
2016,2523,9.48039215686275,1,170,NA,1013,0.935872868397112,16.781836130306
2016,2532,81,NA,270,NA,568,14.2605633802817,47.5352112676056
2016,2536,9.48039215686275,1,97,NA,413,2.29549446897403,23.4866828087167
2016,2540,963,NA,4217,NA,16985,5.6697085663821,24.8277892257875
2016,2542,234,NA,993,NA,4169,5.61285680019189,23.8186615495323
2016,2560,753,NA,2247,NA,7207,10.4481753850423,31.1780213681143
2016,2606,68,NA,344,NA,1613,4.21574705517669,21.3267203967762
2016,2616,33,NA,218,NA,908,3.63436123348018,24.0088105726872
2016,2720,128,NA,855,NA,4237,3.02100542836913,20.1793721973094
2016,2722,9.48039215686275,1,79,NA,439,2.15954263254277,17.995444191344
2016,2736,9.48039215686275,1,60,NA,285,3.32645338837289,21.0526315789474
2016,2738,54,NA,212,NA,1403,3.84889522451889,15.1104775481112
2016,2744,9.48039215686275,1,92,NA,302,3.13920270094793,30.4635761589404
2016,2814,9.48039215686275,1,38,NA,284,3.33816625241646,13.3802816901408
2016,2842,42,NA,130,NA,653,6.43185298621746,19.9081163859112
2016,2843,9.48039215686275,1,76,NA,483,1.96281411115171,15.7349896480331
2016,2853,69,NA,237,NA,1635,4.22018348623853,14.4954128440367
2016,2864,9.48039215686275,1,29,NA,216,4.38907044299201,13.4259259259259
2016,2887,9.48039215686275,1,11.0162601626016,2,134,7.07491952004683,8.2210896735833
2016,2923,9.48039215686275,1,68,NA,603,1.57220433778818,11.2769485903814
2016,2926,9.48039215686275,1,164,NA,1205,0.786754535839232,13.6099585062241
2016,2935,9.48039215686275,1,11.0162601626016,2,127,7.46487571406515,8.67422060047372
2016,2952,33,NA,141,NA,1050,3.14285714285714,13.4285714285714
2016,2953,9.48039215686275,1,30,NA,267,3.5507086729823,11.2359550561798
2016,3004,513,NA,1528,NA,3489,14.7033533963886,43.7947836056177
2016,3006,3125,NA,9113,NA,18877,16.5545372675743,48.2756793982095
2016,3013,2138,NA,5161,NA,10774,19.8440690551327,47.9023575273807
2016,3034,12.0694444444444,1,93,NA,260,4.64209401709402,35.7692307692308
2016,3038,116,NA,582,NA,1391,8.33932422717469,41.8404025880661
2016,3042,80,NA,274,NA,742,10.7816711590296,36.9272237196765
2016,3078,12.0694444444444,1,137,NA,420,2.87367724867725,32.6190476190476
2016,3083,28,NA,196,NA,531,5.27306967984934,36.9114877589454
2016,3096,25,NA,238,NA,872,2.86697247706422,27.2935779816514
2016,3123,919,NA,4362,NA,11035,8.32804712279112,39.5287720888083
2016,3173,83,NA,540,NA,1519,5.4641211323239,35.5497037524687
2016,3206,89,NA,354,NA,1186,7.50421585160202,29.8482293423272
2016,3207,36,NA,199,NA,710,5.07042253521127,28.0281690140845
2016,3212,114,NA,421,NA,2042,5.58276199804114,20.617042115573
2016,3233,37,NA,138,NA,454,8.14977973568282,30.3964757709251
2016,3262,60,NA,247,NA,666,9.00900900900901,37.0870870870871
2016,3263,46,NA,244,NA,859,5.35506402793946,28.4051222351572
2016,3266,21,NA,189,NA,595,3.52941176470588,31.7647058823529
2016,3294,243,NA,1074,NA,3654,6.65024630541872,29.3924466338259
2016,3303,602,NA,2436,NA,6209,9.695603156708,39.2333709131905
2016,3307,12.0694444444444,1,38,NA,194,6.22136311569301,19.5876288659794
2016,3309,33,NA,251,NA,858,3.84615384615385,29.2540792540793
2016,3324,186,NA,891,NA,2520,7.38095238095238,35.3571428571429
2016,3366,41,NA,200,NA,645,6.35658914728682,31.0077519379845
2016,3368,12.0694444444444,1,187,NA,701,1.72174671104771,26.6761768901569
2016,3374,12.0694444444444,1,107,NA,426,2.83320292123109,25.1173708920188
2016,3380,157,NA,724,NA,2581,6.08291359938009,28.0511429678419
2016,3400,2006,NA,6167,NA,15915,12.6044612001257,38.7496072887213
2016,3413,12.0694444444444,1,132,NA,496,2.43335573476703,26.6129032258064
2016,3421,110,NA,560,NA,1665,6.60660660660661,33.6336336336336
2016,3422,453,NA,2394,NA,7870,5.75603557814485,30.4193138500635
2016,3424,12.0694444444444,1,80,NA,334,3.61360612109115,23.9520958083832
2016,3433,22,NA,119,NA,508,4.33070866141732,23.4251968503937
2016,3437,12.0694444444444,1,132,NA,562,2.14758797943851,23.4875444839858
2016,3438,31,NA,147,NA,546,5.67765567765568,26.9230769230769
2016,3455,33,NA,171,NA,583,5.66037735849057,29.3310463121784
2016,3456,12.0694444444444,1,36,NA,150,8.0462962962963,24
2016,3463,12.0694444444444,1,68,NA,335,3.6028192371476,20.2985074626866
2016,3472,111,NA,512,NA,1694,6.55253837072019,30.224321133412
2016,3473,29,NA,171,NA,589,4.92359932088285,29.0322580645161
2016,3476,12.0694444444444,1,99,NA,415,2.90829986613119,23.855421686747
2016,3507,134,NA,686,NA,1897,7.06378492356352,36.1623616236162
2016,3533,76,NA,319,NA,1259,6.03653693407466,25.3375694996029
2016,3557,12.0694444444444,1,59,NA,297,4.06378600823045,19.8653198653199
2016,3604,2181,NA,5408,NA,15513,14.0591761748211,34.8610842519177
2016,3608,295,NA,967,NA,2417,12.2052130740587,40.0082747207282
2016,3618,12.0694444444444,1,88,NA,608,1.98510599415205,14.4736842105263
2016,3623,12.0694444444444,1,91,NA,401,3.00983651981158,22.6932668329177
2016,3625,65,NA,269,NA,699,9.29899856938484,38.483547925608
2016,3674,12.0694444444444,1,106,NA,379,3.18454998534154,27.9683377308707
2016,3702,84,NA,258,NA,677,12.4076809453471,38.109305760709
2016,3703,206,NA,704,NA,2010,10.2487562189055,35.0248756218906
2016,3722,48,NA,147,NA,547,8.77513711151737,26.8738574040219
2016,3758,33,NA,162,NA,569,5.79964850615114,28.4710017574692
2016,3765,33,NA,172,NA,745,4.42953020134228,23.0872483221477
2016,3775,146,NA,684,NA,2354,6.20220900594732,29.0569243840272
2016,3777,12.0694444444444,1,127,NA,356,3.39029338327091,35.6741573033708
2016,3805,78,NA,352,NA,892,8.74439461883408,39.4618834080717
2016,3812,196,NA,864,NA,2565,7.64132553606238,33.6842105263158
2016,3816,12.0694444444444,1,87,NA,383,3.15129097766174,22.7154046997389
2016,3823,40,NA,694,NA,915,4.37158469945355,75.8469945355191
2016,3853,12.0694444444444,1,129,NA,354,3.4094475831764,36.4406779661017
2016,3854,24,NA,166,NA,418,5.74162679425837,39.7129186602871
2016,3856,27,NA,198,NA,500,5.4,39.6
2016,3858,27,NA,161,NA,538,5.0185873605948,29.9256505576208
2016,3860,281,NA,1727,NA,4999,5.62112422484497,34.5469093818764
2016,3863,12.0694444444444,1,65,NA,209,5.77485380116959,31.1004784688995
2016,3901,0,NA,11.0162601626016,2,2,0,550.813008130081
2016,3903,86,NA,356,NA,823,10.44957472661,43.2563791008505
2016,3904,1073,NA,3473,NA,8829,12.1531317249972,39.3362781741987
2016,3912,113,NA,326,NA,862,13.1090487238979,37.8190255220418
2016,3922,190,NA,638,NA,1389,13.678905687545,45.9323254139669
2016,3929,45,NA,320,NA,1237,3.63783346806791,25.8690379951496
2016,3930,984,NA,3398,NA,7730,12.7296248382924,43.9586028460543
2016,3933,81,NA,324,NA,558,14.5161290322581,58.0645161290323
2016,3946,103,NA,320,NA,972,10.59670781893,32.9218106995885
2016,3952,309,NA,890,NA,2618,11.8029029793736,33.9954163483575
2016,3961,123,NA,654,NA,2575,4.77669902912621,25.3980582524272
2016,3963,255,NA,2193,NA,7104,3.58952702702703,30.8699324324324
2016,3975,44,NA,998,NA,2066,2.1297192642788,48.3059051306873
2016,3977,49,NA,353,NA,1788,2.74049217002237,19.7427293064877
2016,3988,40,NA,168,NA,441,9.0702947845805,38.0952380952381
2016,4054,1424,NA,7499,NA,18673,7.6259840411289,40.1595887109731
2016,4056,1153,NA,6511,NA,20670,5.57813255926463,31.4997581035317
2016,4057,1054,NA,6481,NA,27522,3.82966354189376,23.5484339800887
2016,4102,783,NA,5296,NA,15397,5.08540624797038,34.3963109696694
2016,4108,48,NA,467,NA,1486,3.23014804845222,31.4266487213997
2016,4114,48,NA,496,NA,2093,2.29335881509795,23.6980410893454
2016,4123,704,NA,6010,NA,20695,3.40178787146654,29.0408311186277
2016,4126,44,NA,335,NA,1158,3.79965457685665,28.9291882556131
2016,4143,251,NA,2083,NA,6611,3.79670246558766,31.5080925729844
2016,4147,253,NA,2523,NA,10376,2.43831919814958,24.3157286044719
